#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
739,CMT_S,FBgn0000463,Dl,14,0.786,0.786,0.786,0.786,1.000,0.000,"EGF[cEGF:0.214, DSL:0.929, EGF_2:0.286, EGF:1]; MNNL:0.929",N/A,N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0031410:cytoplasmic vesicle:IDA; GO:0005912:adherens junction:IDA; GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:TAS; GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:IEA; GO:0035003:subapical complex:IDA; GO:0005912:adherens junction:IDA; GO:0030139:endocytic vesicle:IDA; GO:0005886:plasma membrane:IDA; GO:0031410:cytoplasmic vesicle:IDA; GO:0009986:cell surface:IDA; GO:0005768:endosome:IDA;
740,CMT_S,FBgn0004197,Ser,14,0.286,0.000,0.571,0.286,1.357,0.107,"EGF[EGF_CA:0.857, cEGF:0.643, DSL:0.929, EGF_2:0.929, EGF:0.929, hEGF:0.429]; MNNL:0.929",N/A,N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0030673:axolemma:IDA; GO:0005887:integral component of plasma membrane:NAS; GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:IEA; GO:0016324:apical plasma membrane:IDA; GO:0009986:cell surface:IDA;
741,CMT_E,FBgn0015221,Fer2LCH,20,1.000,1.000,1.000,1.000,0.000,0.000,Ferritin:1,N/A,N/A,N/A,GO:0008043:intracellular ferritin complex:IDA; GO:0005576:extracellular region:IDA; GO:0005794:Golgi apparatus:IDA; GO:0012505:endomembrane system:IDA;
742,CMT_E,FBgn0015222,Fer1HCH,24,0.889,0.875,0.917,0.875,0.042,0.000,Ferritin:1,N/A,N/A,N/A,GO:0008043:intracellular ferritin complex:ISS; GO:0008043:intracellular ferritin complex:IDA; GO:0008043:intracellular ferritin complex:NAS; GO:0005576:extracellular region:IDA; GO:0005794:Golgi apparatus:IDA; GO:0005875:microtubule associated complex:IDA; GO:0045169:fusome:IDA;
743,CMT_M,FBgn0033313,Cirl,22,0.000,0.000,0.000,0.000,6.455,0.000,Gal_Lectin:1; GAIN:1; HRM:0.136; GPS:1,GPCR_A[7tm_2:0.182]; TFIIA:0.455,Beta_propeller_XC[OLF]; HRM,"GPCR_A[7tm_2, Dicty_CAR, 7tm_1, Ocular_alb, 7TM_GPCR_Srsx, Frizzled, 7TM_GPCR_Srx, 7TM_GPCR_Srw, Git3, 7TM_GPCR_Srv, 7TM_GPCR_Srt, TAS2R, 7TM_GPCR_Srd, DUF621, 7TM_GPCR_Srab, V1R, 7tm_4, Git3_C]; STE3",GO:0008021:synaptic vesicle:NAS; GO:0016021:integral component of membrane:ISS; GO:0016020:membrane:IEA;
744,CMT_E,FBgn0259821,CG42402,19,0.632,0.421,0.737,0.737,1.211,0.000,Gal_Lectin:1,N/A,Gal_Lectin,N/A,N/A
745,CMT_E,FBgn0027111,miple1,14,1.000,1.000,1.000,1.000,0.000,0.036,PTN_MK_C:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA;
746,CMT_E,FBgn0029002,miple2,16,0.875,0.875,0.938,0.812,0.125,0.000,PTN_MK_C:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA;
747,CMT_S,FBgn0000108,Appl,54,0.988,0.963,1.000,1.000,1.000,0.000,APP_Cu_bd:1; APP_E2:1; APP_N:1,APP_amyloid:1,N/A,N/A,GO:0005886:plasma membrane:IDA; GO:0005576:extracellular region:IDA; GO:0005886:plasma membrane:NAS;
748,CMT_E,FBgn0030545,CG11590,12,0.694,0.583,0.750,0.750,0.000,0.000,CutA1:1,N/A,N/A,N/A,N/A
749,CMT_E,FBgn0051465,CG31465,20,0.533,0.550,0.600,0.450,0.050,0.000,N/A,N/A,Avidin,N/A,GO:0005575:cellular_component:ND;
750,CMT_E,FBgn0029708,CG3556,12,0.917,0.917,0.917,0.917,0.000,0.000,SLBB:1; Cobalamin_bind:1,FBD[GCV_T:0.0833]; P53-like[T-box:0.0833]; Prenyltrans:1; Optomotor-blind:0.0833; FAO_M:0.0833,N/A,Prenyltrans,GO:0005575:cellular_component:ND;
751,CMT_S,FBgn0033199,CG17985,12,0.000,0.000,0.000,0.000,1.000,0.000,LysM:1,N/A,LysM,N/A,N/A
752,CMT_E,FBgn0010225,Gel,22,0.652,0.591,0.682,0.682,0.000,0.023,Gelsolin:1,N/A,N/A,N/A,GO:0005884:actin filament:IDA; GO:0005576:extracellular region:IDA; GO:0005829:cytosol:IDA; GO:0005576:extracellular region:IDA;
753,CMT_E,FBgn0040565,CG7606,6,1.000,1.000,1.000,1.000,0.000,0.000,N/A,N/A,Metallothio_Euk,N/A,N/A
754,CMT_E,FBgn0038400,CG5903,14,0.571,0.357,0.571,0.786,0.143,0.000,ApoO:1,N/A,N/A,N/A,N/A
755,CMT_S,FBgn0046685,Wsck,12,0.806,0.917,0.917,0.583,1.417,0.125,fn3[fn3:1]; WSC:1,PKinase[Pkinase_Tyr:0.917]; Dioxygenase_C:0.0833,"fn3[fn3, DUF4959, fn3_2, DUF4998, fn3_4]",N/A,GO:0005886:plasma membrane:NAS;
756,CMT_E,FBgn0250848,26-29-p,12,0.917,0.917,0.917,0.917,0.000,0.000,Propeptide_C1[Inhibitor_I29:1]; Peptidase_C1:1,N/A,Ependymin,DUF4412,GO:0005811:lipid particle:IDA; GO:0005875:microtubule associated complex:IDA;
757,CMT_E,FBgn0030158,CG9686,12,0.917,0.917,0.917,0.917,0.000,0.000,CAP18_C:0.583,N/A,N/A,N/A,N/A
758,CMT_E,FBgn0003867,tsl,13,1.000,1.000,1.000,1.000,0.000,0.000,MACPF:0.154,N/A,MACPF,N/A,GO:0005576:extracellular region:IDA;
759,CMT_E,FBgn0030884,CG6847,12,0.833,0.833,0.833,0.833,0.000,0.000,Lipase:1,N/A,PLAT,N/A,GO:0005575:cellular_component:ND;
